test_id,gene,locus,sample_1,sample_2,status,value_1,value_2
XLOC_017536,NM_152547,chr5:180467224-180488523,Media_Only,Chemical_B,OK,0.616025,0.209502
XLOC_014792,"NM_030643,NM_145660",chr22:36585175-36600879,Media_Only,Chemical_B,OK,0.952332,0.354987
XLOC_022219,NM_145201,chr8:144656954-144660513,Media_Only,Chemical_B,OK,62.0096,38.289
XLOC_010028,NR_038080,chr17:79276623-79283048,Media_Only,Chemical_B,OK,5.24724,2.79279
XLOC_013770,NM_022082,chr20:61583998-61599949,Media_Only,Chemical_B,OK,47.5073,28.6413
XLOC_023644,NM_000133,chrX:138612894-138645617,Media_Only,Chemical_B,OK,89.236,53.1652
XLOC_014390,NR_001591,chr22:17082800-17129720,Media_Only,Chemical_B,OK,0.776369,0.161584
XLOC_000631,NR_033189,chr1:143687129-143714180,Media_Only,Chemical_B,OK,0.747758,0.184906
XLOC_000381,NM_001010969,chr1:47603106-47614526,Media_Only,Chemical_B,OK,0.811356,0.191908
XLOC_013785,NM_017806,chr20:62367977-62370460,Media_Only,Chemical_B,OK,16.7052,9.8745
XLOC_005752,NR_002809,chr12:122233172-122241390,Media_Only,Chemical_B,OK,3.32947,1.64207
XLOC_003215,"NM_001276700,NM_138329",chr11:278569-285388,Media_Only,Chemical_B,OK,0.752691,0.24997
XLOC_008648,NR_033959,chr16:70253483-70259936,Media_Only,Chemical_B,OK,4.51682,2.42592
XLOC_006768,NR_049735,chr14:36539632-36645857,Media_Only,Chemical_B,OK,1.24365,0.176366
XLOC_009934,NM_007168,chr17:66863430-66951533,Media_Only,Chemical_B,OK,9.46911,5.62911
XLOC_015530,NR_034088,chr3:195869506-195887761,Media_Only,Chemical_B,OK,1.21354,0.454235
XLOC_021410,NM_005431,chr7:152343586-152373250,Media_Only,Chemical_B,OK,0.415316,0.101373
XLOC_002009,NM_000130,chr1:169481191-169555769,Media_Only,Chemical_B,OK,58.2316,32.455
XLOC_011000,"NM_000511,NM_001097638",chr19:49199227-49209191,Media_Only,Chemical_B,OK,0.672247,0.214603
XLOC_000418,NM_000562,chr1:57320442-57383894,Media_Only,Chemical_B,OK,95.8847,56.4584
XLOC_008736,"NM_001042610,NM_024043",chr16:90071278-90085937,Media_Only,Chemical_B,OK,33.8522,18.9619
XLOC_007896,NR_033861,chr16:3039054-3044510,Media_Only,Chemical_B,OK,1.06692,0.434547
XLOC_005199,NM_001142641,chr12:133067156-133161773,Media_Only,Chemical_B,OK,10.5146,6.42012
XLOC_007865,NM_001099456,chr16:2069520-2070756,Media_Only,Chemical_B,OK,7.70387,4.48112
XLOC_018432,NM_018013,chr6:107811316-107982513,Media_Only,Chemical_B,OK,0.656444,0.29905
XLOC_005099,NM_015267,chr12:111471827-111788358,Media_Only,Chemical_B,OK,21.6243,12.5219
XLOC_013403,"NM_001100818,NM_017933",chr2:229888688-230136057,Media_Only,Chemical_B,OK,10.3157,5.76122
XLOC_024062,"NM_001163278,NM_001163279,NM_014253",chrX:123509755-124097666,Media_Only,Chemical_B,OK,1.66013,0.899146
XLOC_013987,NM_003064,chr20:43880878-43883206,Media_Only,Chemical_B,OK,226.045,155.895
XLOC_015308,NM_152889,chr3:126243130-126262134,Media_Only,Chemical_B,OK,25.2725,16.3807
XLOC_024001,NR_039980,chrX:103139054-103401708,Media_Only,Chemical_B,OK,2.77607,1.25373
XLOC_014300,"NM_001162495,NM_001162496,NM_019596",chr21:34144410-34186053,Media_Only,Chemical_B,OK,0.52937,0.0441524
XLOC_004784,NM_020782,chr12:27933186-27955973,Media_Only,Chemical_B,OK,8.40429,5.14022
XLOC_022946,"NR_046163,NR_046165",chr9:96938851-96966848,Media_Only,Chemical_B,OK,1.49619,0.447197
XLOC_020840,NR_036573,chr7:148982371-148994403,Media_Only,Chemical_B,OK,3.28286,1.71622
XLOC_004098,"NM_001127380,NM_001199744,NM_006512,NM_030754",chr11:18252901-18270221,Media_Only,Chemical_B,OK,2636.23,1616.35
XLOC_024152,NR_027455,chrX:148609131-148621312,Media_Only,Chemical_B,OK,1.35328,0.597789
XLOC_023809,NM_031442,chrX:34645180-34675405,Media_Only,Chemical_B,OK,55.3471,35.5784
XLOC_003216,NM_025092,chr11:289137-295688,Media_Only,Chemical_B,OK,53.1576,31.64
XLOC_024004,NM_000354,chrX:105277189-105282718,Media_Only,Chemical_B,OK,31.3005,19.2417
XLOC_022861,NR_033907,chr9:68427782-68454375,Media_Only,Chemical_B,OK,2.33401,1.00545
XLOC_012893,NM_022436,chr2:44039610-44065958,Media_Only,Chemical_B,OK,27.0784,16.7747
XLOC_009198,NM_018304,chr17:57232859-57284070,Media_Only,Chemical_B,OK,0.439691,0.181816
XLOC_000386,"NM_001011547,NM_001135181",chr1:48688356-48714316,Media_Only,Chemical_B,OK,31.1316,18.0799
XLOC_001300,NM_198546,chr1:16725137-16763919,Media_Only,Chemical_B,OK,2.32346,1.08844
XLOC_022326,NM_001142784,chr9:34652181-34662689,Media_Only,Chemical_B,OK,5.72789,2.92247
XLOC_003001,NR_026592,chr10:75458908-75490272,Media_Only,Chemical_B,OK,3.44427,1.75432
XLOC_016853,NM_000670,chr4:100010007-100222513,Media_Only,Chemical_B,OK,5.73925,1.34848
XLOC_006992,NM_138420,chr14:105403590-105444694,Media_Only,Chemical_B,OK,0.464745,0.224972
XLOC_017684,NR_027386,chr5:68935289-69006272,Media_Only,Chemical_B,OK,0.505815,0.0835848
XLOC_001184,NR_024321,chr1:761585-762902,Media_Only,Chemical_B,OK,1.74143,0.75924
XLOC_022803,NM_001017363,chr9:34621454-34628011,Media_Only,Chemical_B,OK,1.11633,0.35757
XLOC_010026,NM_144679,chr17:79202076-79212891,Media_Only,Chemical_B,OK,11.5297,6.86457
XLOC_017171,NR_033417,chr5:69711196-69746189,Media_Only,Chemical_B,OK,2.64017,1.47471
XLOC_011011,NM_003089,chr19:49588464-49611870,Media_Only,Chemical_B,OK,102.506,64.2843
XLOC_008366,NR_040023,chr16:2708389-2723440,Media_Only,Chemical_B,OK,2.81165,1.64054
XLOC_000874,"NM_001002294,NM_006894",chr1:171060017-171086959,Media_Only,Chemical_B,OK,61.6904,37.1043
XLOC_011163,NM_052925,chr19:54960064-54974894,Media_Only,Chemical_B,OK,40.285,24.3962
XLOC_014500,NM_152510,chr22:30476452-30573062,Media_Only,Chemical_B,OK,0.807994,0.289998
XLOC_023165,NM_003086,chr9:139270028-139292889,Media_Only,Chemical_B,OK,4.93808,2.79978
XLOC_016495,NM_024582,chr4:126237566-126414087,Media_Only,Chemical_B,OK,1.48348,0.855798
XLOC_016092,"NM_001166415,NM_001966",chr3:184880688-184971886,Media_Only,Chemical_B,OK,57.8997,34.4725
XLOC_005655,"NM_000618,NM_001111283,NM_001111284,NM_001111285",chr12:102789644-102874378,Media_Only,Chemical_B,OK,10.3755,3.99341
XLOC_023339,"NM_000240,NM_001270458",chrX:43514154-43606071,Media_Only,Chemical_B,OK,64.0695,38.5513
XLOC_006147,NM_022843,chr13:61983818-61989655,Media_Only,Chemical_B,OK,0.96581,0.479748
XLOC_009335,NM_001080519,chr17:79373539-79433358,Media_Only,Chemical_B,OK,1.35936,0.747986
XLOC_000776,"NM_001256395,NM_001256396,NM_020407",chr1:156338979-156355013,Media_Only,Chemical_B,OK,1.06174,0.292824
XLOC_000427,NM_014495,chr1:62920396-63154039,Media_Only,Chemical_B,OK,235.373,131.74
XLOC_010796,NM_014727,chr19:36208920-36229779,Media_Only,Chemical_B,OK,8.25562,4.94135
XLOC_009481,NR_024447,chr17:8261730-8263859,Media_Only,Chemical_B,OK,0.935118,0.381427
XLOC_021526,"NM_001256482,NM_001256483,NM_001256484,NM_001979",chr8:27348518-27402439,Media_Only,Chemical_B,OK,53.3811,31.4595
XLOC_011408,NM_015719,chr19:10070236-10121147,Media_Only,Chemical_B,OK,3.18089,1.79955
XLOC_002806,"NM_001001851,NM_030569,NM_032817",chr10:7601231-7708961,Media_Only,Chemical_B,OK,0.459394,0.0834838
XLOC_013368,NM_002181,chr2:219919141-219925238,Media_Only,Chemical_B,OK,1.29337,0.51763
XLOC_021086,NR_026873,chr7:65841030-65865395,Media_Only,Chemical_B,OK,1.73821,0.94572
XLOC_000398,NM_001004339,chr1:53308182-53360247,Media_Only,Chemical_B,OK,0.524962,0.217626
XLOC_023045,NM_001735,chr9:123714613-123812554,Media_Only,Chemical_B,OK,120.027,72.236
XLOC_003371,NM_031418,chr11:26353677-26684836,Media_Only,Chemical_B,OK,0.72362,0.357911
XLOC_002908,NR_033957,chr10:47096453-47151400,Media_Only,Chemical_B,OK,2.28997,1.05917
XLOC_021805,NM_138431,chr8:145734551-145736589,Media_Only,Chemical_B,OK,14.3614,9.17555
XLOC_008769,NM_182538,chr17:4337218-4391499,Media_Only,Chemical_B,OK,0.475861,0.109958
XLOC_006894,NM_031464,chr14:75370656-75389145,Media_Only,Chemical_B,OK,1.92003,1.03105
XLOC_008750,"NM_000934,NM_001165920,NM_001165921",chr17:1646129-1658559,Media_Only,Chemical_B,OK,278.538,162.409
XLOC_000995,"NM_001204171,NM_001204172,NM_002393",chr1:204485506-204527248,Media_Only,Chemical_B,OK,1.71614,1.004
XLOC_012982,NM_016347,chr2:73927635-73928467,Media_Only,Chemical_B,OK,1.11198,0.327397
XLOC_014220,"NM_030582,NM_130445",chr21:46825096-46933634,Media_Only,Chemical_B,OK,141.476,80.8481
XLOC_024158,NM_004961,chrX:151121595-151143151,Media_Only,Chemical_B,OK,1.51941,0.738943
XLOC_023556,"NM_001170553,NM_182607",chrX:107288199-107322414,Media_Only,Chemical_B,OK,0.347971,0.0508626
XLOC_018793,NM_002125,chr6:32485153-32498006,Media_Only,Chemical_B,OK,0.907223,0.263307
XLOC_000809,NM_000702,chr1:160085519-160113374,Media_Only,Chemical_B,OK,0.59801,0.261731
XLOC_018672,NM_005835,chr6:25912983-25930946,Media_Only,Chemical_B,OK,2.88521,1.5741
XLOC_022425,"NM_001001938,NM_001142413,NM_005226",chr9:91605777-91620069,Media_Only,Chemical_B,OK,2.44951,1.35959
XLOC_004861,"NM_015319,NM_170754,NM_198316",chr12:53436972-53473204,Media_Only,Chemical_B,OK,47.5298,26.3668
XLOC_016152,"NM_004051,NM_203314,NM_203315",chr3:197236653-197300194,Media_Only,Chemical_B,OK,28.3184,17.2999
XLOC_005426,NM_003482,chr12:49412757-49449107,Media_Only,Chemical_B,OK,4.96741,3.00535
XLOC_009738,NM_021078,chr17:40265128-40273382,Media_Only,Chemical_B,OK,16.2413,10.0438
XLOC_000530,"NM_000028,NM_000642,NM_000643,NM_000644,NM_000645,NM_000646",chr1:100315639-100389579,Media_Only,Chemical_B,OK,24.0512,15.1995
XLOC_011605,NM_024660,chr19:36230150-36233351,Media_Only,Chemical_B,OK,2.58908,1.31891
XLOC_015557,NR_027007,chr3:9430536-9439174,Media_Only,Chemical_B,OK,2.7788,1.54623
XLOC_000254,NM_001099434,chr1:32674694-32681797,Media_Only,Chemical_B,OK,1.14963,0.423407
XLOC_021227,"NM_001185080,NM_014343",chr7:100875372-100882101,Media_Only,Chemical_B,OK,6.36599,3.32029
XLOC_013881,NR_001558,chr20:22541191-22559280,Media_Only,Chemical_B,OK,38.7858,24.5773
XLOC_010813,NR_036504,chr19:36980528-36981942,Media_Only,Chemical_B,OK,4.70052,2.71465
XLOC_007224,NR_024433,chr15:57592562-57599967,Media_Only,Chemical_B,OK,0.642717,0.244538
XLOC_017201,NM_001882,chr5:76248679-76265299,Media_Only,Chemical_B,OK,1.03717,0.426063
XLOC_012097,NM_004341,chr2:27440257-27466654,Media_Only,Chemical_B,OK,7.21834,4.40961
XLOC_015923,"NM_001270364,NM_001270365,NM_012190",chr3:125822403-125929011,Media_Only,Chemical_B,OK,57.4707,35.6442
XLOC_000261,NM_001040441,chr1:33004771-33071542,Media_Only,Chemical_B,OK,1.58056,0.921437
XLOC_005120,NM_001085481,chr12:116997185-117014425,Media_Only,Chemical_B,OK,1.01993,0.129546
XLOC_008530,NM_052874,chr16:31000576-31021829,Media_Only,Chemical_B,OK,1.52908,0.79531
XLOC_012565,"NM_001130158,NM_001161819,NM_012223",chr2:192110106-192290115,Media_Only,Chemical_B,OK,112.679,67.9098
XLOC_016814,NM_152545,chr4:82348218-82393061,Media_Only,Chemical_B,OK,14.9236,9.35335
XLOC_020647,NM_178238,chr7:99905324-99965454,Media_Only,Chemical_B,OK,33.9646,18.6969
XLOC_006507,NM_000624,chr14:95047705-95059457,Media_Only,Chemical_B,OK,83.5686,52.7274
XLOC_014685,NR_038460,chr22:20186252-20192441,Media_Only,Chemical_B,OK,0.4165,0.0513351
XLOC_005148,NM_015048,chr12:122242637-122270562,Media_Only,Chemical_B,OK,3.45915,2.09688
XLOC_005521,NM_001638,chr12:56754354-56756583,Media_Only,Chemical_B,OK,44.514,28.8156
XLOC_010029,NM_178520,chr17:79285071-79304474,Media_Only,Chemical_B,OK,2.53739,1.4139
XLOC_015513,NM_006580,chr3:190105660-190129932,Media_Only,Chemical_B,OK,2.66369,1.57917
XLOC_006160,NM_015057,chr13:77618791-77901177,Media_Only,Chemical_B,OK,4.78519,2.95843
XLOC_011626,"NM_001193552,NM_001267779",chr19:37234379-37263716,Media_Only,Chemical_B,OK,0.562719,0.278942
XLOC_000935,"NM_001127708,NM_001127709,NM_001127710,NM_005807",chr1:185703682-186446655,Media_Only,Chemical_B,OK,88.4943,43.3659
XLOC_010602,NM_152262,chr19:11976843-11980306,Media_Only,Chemical_B,OK,0.426979,0.123808
XLOC_007559,NM_001482,chr15:45653321-45672321,Media_Only,Chemical_B,OK,688.369,419.556
XLOC_012545,"NM_001142314,NM_080876",chr2:183943286-183964722,Media_Only,Chemical_B,OK,0.488187,0.228602
XLOC_013676,NM_001124756,chr20:43538702-43567962,Media_Only,Chemical_B,OK,7.76414,4.68009
XLOC_010546,NM_001195259,chr19:7981031-7983980,Media_Only,Chemical_B,OK,1.10674,0.508378
XLOC_016770,NM_001077,chr4:69402902-69434245,Media_Only,Chemical_B,OK,0.839786,0.361577
XLOC_003425,"NM_001127457,NM_021117",chr11:45868668-45904799,Media_Only,Chemical_B,OK,16.5909,10.1977
XLOC_002793,NR_026743,chr10:4913858-4958465,Media_Only,Chemical_B,OK,5.60528,3.24456
XLOC_017034,"NM_001145670,NM_001145671,NM_001145672,NM_001145673,NM_001145674,NM_001145675,NM_001270771,NM_003603,NM_021069",chr4:186506597-186877870,Media_Only,Chemical_B,OK,59.6857,37.0047
XLOC_004788,NR_040245,chr12:30948614-30955645,Media_Only,Chemical_B,OK,0.480928,0.0514797
XLOC_007166,"NM_000070,NM_024344,NM_173087,NM_173088,NM_173089,NM_173090",chr15:42651697-42704515,Media_Only,Chemical_B,OK,8.1175,4.32979
XLOC_001047,"NM_001270616,NM_002763",chr1:214161277-214214847,Media_Only,Chemical_B,OK,29.6599,19.1629
XLOC_023694,NM_001395,chrX:152907896-152916781,Media_Only,Chemical_B,OK,0.440228,0.135528
XLOC_002778,NR_002934,chr10:135267431-135281953,Media_Only,Chemical_B,OK,0.479849,0.202936
XLOC_016075,NM_181426,chr3:180331795-180397283,Media_Only,Chemical_B,OK,0.493568,0.202393
XLOC_011619,"NR_038278,NR_038279",chr19:36803962-36822620,Media_Only,Chemical_B,OK,0.835478,0.142761
XLOC_003762,NM_014039,chr11:93474792-93496247,Media_Only,Chemical_B,OK,66.1757,44.5178
XLOC_012566,"NM_001031716,NM_001254736",chr2:192542797-192553248,Media_Only,Chemical_B,OK,11.6274,7.40248
XLOC_015136,NM_015512,chr3:52350334-52434513,Media_Only,Chemical_B,OK,2.38917,1.4216
XLOC_023169,NM_017617,chr9:139388895-139440238,Media_Only,Chemical_B,OK,3.6679,2.24305
XLOC_011527,"NM_005535,NM_153701",chr19:18170370-18197697,Media_Only,Chemical_B,OK,0.53973,0.0873892
XLOC_012068,NM_182828,chr2:20866423-20871250,Media_Only,Chemical_B,OK,2.21287,1.28232
XLOC_003502,"NM_001220494,NM_001220496,NM_080661",chr11:58695101-58825925,Media_Only,Chemical_B,OK,129.169,79.6396
XLOC_005034,NM_152435,chr12:96337070-96362370,Media_Only,Chemical_B,OK,22.4,14.7704
XLOC_019145,"NM_033071,NM_182961",chr6:152442818-152958534,Media_Only,Chemical_B,OK,1.91486,1.16396
XLOC_008032,NM_152338,chr16:29789560-29792969,Media_Only,Chemical_B,OK,3.26974,1.81467
XLOC_007713,"NM_015079,NM_144572",chr15:78287326-78369994,Media_Only,Chemical_B,OK,27.1475,17.0815
XLOC_003896,"NM_001145290,NM_198277",chr11:124933012-124960412,Media_Only,Chemical_B,OK,1.61848,0.874928
XLOC_021452,"NR_024361,NR_024362,NR_024363",chr8:8086091-8102387,Media_Only,Chemical_B,OK,5.37228,2.7933
XLOC_008002,NM_014494,chr16:24741048-24837547,Media_Only,Chemical_B,OK,13.872,8.81345
XLOC_023117,NR_027440,chr9:133452736-133454881,Media_Only,Chemical_B,OK,0.754539,0.309491
XLOC_002128,NM_018208,chr1:204100189-204121307,Media_Only,Chemical_B,OK,53.6045,35.0556
XLOC_016492,NM_145207,chr4:123844224-124240604,Media_Only,Chemical_B,OK,0.513435,0.267569
XLOC_021802,NM_145754,chr8:145691737-145701718,Media_Only,Chemical_B,OK,9.05038,5.5728
XLOC_003373,NM_003986,chr11:27062508-27149354,Media_Only,Chemical_B,OK,1.51878,0.750082
XLOC_023844,NM_013271,chrX:48689503-48694036,Media_Only,Chemical_B,OK,7.94179,5.15737
XLOC_014909,NM_001014440,chr22:50968837-50971008,Media_Only,Chemical_B,OK,20.1776,13.8461
XLOC_017675,NM_197941,chr5:64444562-64777704,Media_Only,Chemical_B,OK,0.376056,0.177921
XLOC_006477,NR_046094,chr14:88490893-88553688,Media_Only,Chemical_B,OK,5.78854,3.42257
XLOC_018859,NM_173561,chr6:40994639-41006938,Media_Only,Chemical_B,OK,26.9787,17.7463
XLOC_009647,NM_025248,chr17:36686258-36762183,Media_Only,Chemical_B,OK,2.24164,1.35478
XLOC_016993,NM_032783,chr4:169908741-169931468,Media_Only,Chemical_B,OK,14.9805,10.2908
XLOC_020601,"NM_005751,NM_147185",chr7:91570188-91739987,Media_Only,Chemical_B,OK,8.8296,5.4868
XLOC_003939,NM_173573,chr11:537521-560779,Media_Only,Chemical_B,OK,11.2649,6.67976
XLOC_008542,NR_002827,chr16:32162608-32163874,Media_Only,Chemical_B,OK,0.850092,0.315427
XLOC_022233,NM_017570,chr8:145106166-145115584,Media_Only,Chemical_B,OK,31.9994,20.9267
XLOC_006536,"NR_002766,NR_003530,NR_003531,NR_030528,NR_033359,NR_033360,NR_046464,NR_046465,NR_046466,NR_046467,NR_046468,NR_046469,NR_046470,NR_046471,NR_046472,NR_046473",chr14:101292444-101327360,Media_Only,Chemical_B,OK,4.70691,2.05998
XLOC_003748,NM_153696,chr11:89392464-89431886,Media_Only,Chemical_B,OK,8.19961,5.10703
XLOC_007888,NM_016333,chr16:2787076-2821413,Media_Only,Chemical_B,OK,100.063,59.0399
XLOC_021456,NR_040039,chr8:9182560-9192590,Media_Only,Chemical_B,OK,0.722687,0.344838
XLOC_005223,NM_031474,chr12:2934513-2944221,Media_Only,Chemical_B,OK,0.691164,0.295979
XLOC_023379,"NM_001099680,NM_001099681,NM_001099682,NM_024859",chrX:49019180-49023836,Media_Only,Chemical_B,OK,4.90386,2.82554
XLOC_003340,NM_006108,chr11:13984183-14289679,Media_Only,Chemical_B,OK,0.587864,0.284643
XLOC_004514,NM_015065,chr11:108376157-108464374,Media_Only,Chemical_B,OK,2.12483,1.31603
XLOC_009253,"NM_001270422,NM_018658,NM_170741",chr17:68071365-68131746,Media_Only,Chemical_B,OK,0.979719,0.503885
XLOC_008202,"NM_001113178,NM_006599,NM_138713,NM_138714,NM_173214,NM_173215",chr16:69599868-69738569,Media_Only,Chemical_B,OK,6.06061,3.85229
XLOC_011606,"NM_001040425,NM_144987",chr19:36233427-36236336,Media_Only,Chemical_B,OK,12.3098,6.5633
XLOC_007654,"NM_001031733,NM_033429",chr15:68483042-68498448,Media_Only,Chemical_B,OK,5.12896,3.1444
XLOC_010971,NM_015711,chr19:48111452-48206534,Media_Only,Chemical_B,OK,2.78854,1.73664
XLOC_006108,NM_001872,chr13:46626982-46679211,Media_Only,Chemical_B,OK,423.662,267.061
XLOC_021793,NR_024207,chr8:145162628-145173218,Media_Only,Chemical_B,OK,0.841298,0.460262
XLOC_011902,NR_034159,chr19:52095035-52097633,Media_Only,Chemical_B,OK,0.908409,0.387886
XLOC_000571,"NM_000848,NM_001142368",chr1:110210643-110226619,Media_Only,Chemical_B,OK,15.7987,9.30524
XLOC_011968,NM_001190764,chr19:55890611-55895627,Media_Only,Chemical_B,OK,8.12936,5.51101
XLOC_020454,NR_026999,chr7:39773166-39834222,Media_Only,Chemical_B,OK,1.19845,0.662867
XLOC_021619,NM_144650,chr8:67344717-67381044,Media_Only,Chemical_B,OK,26.4304,17.4866
XLOC_007011,NR_036470,chr15:23390721-23393943,Media_Only,Chemical_B,OK,2.964,1.72332
XLOC_022727,"NM_001190737,NM_001190738,NM_005596",chr9:14081841-14398982,Media_Only,Chemical_B,OK,8.65727,5.69667
XLOC_023063,NR_026677,chr9:125871772-125877756,Media_Only,Chemical_B,OK,0.937525,0.50739
XLOC_001823,NM_182578,chr1:151819576-151826173,Media_Only,Chemical_B,OK,1.82897,0.892333
XLOC_010456,NM_138393,chr19:1491164-1497924,Media_Only,Chemical_B,OK,112.976,77.724
XLOC_013671,"NM_001039199,NM_001261839,NM_024331",chr20:43104525-43123244,Media_Only,Chemical_B,OK,16.5032,10.684
XLOC_010356,NM_001039360,chr18:45553638-45663680,Media_Only,Chemical_B,OK,1.02894,0.543377
XLOC_015403,NM_001086,chr3:151347319-151546276,Media_Only,Chemical_B,OK,117.013,76.0593
XLOC_005376,"NM_001005242,NM_004572",chr12:32943679-33049780,Media_Only,Chemical_B,OK,26.6827,17.3061
XLOC_021037,"NM_001220,NM_172078,NM_172079,NM_172080,NM_172081,NM_172082,NM_172083,NM_172084",chr7:44256748-44365230,Media_Only,Chemical_B,OK,2.40704,1.36864
XLOC_001340,NM_005529,chr1:22138757-22263750,Media_Only,Chemical_B,OK,4.623,2.8707
XLOC_004931,NM_003725,chr12:57157107-57181574,Media_Only,Chemical_B,OK,116.986,79.0041
XLOC_006690,NM_001012264,chr14:21500978-21502944,Media_Only,Chemical_B,OK,0.54285,0.171061
XLOC_015570,"NM_001001331,NM_001683",chr3:10365706-10547268,Media_Only,Chemical_B,OK,4.60861,2.93723
XLOC_005575,NR_073494,chr12:69198216-69199274,Media_Only,Chemical_B,OK,2.98293,1.6311
XLOC_024078,"NM_001170701,NM_001170702,NM_001170703,NM_001170704,NM_018388,NM_133486",chrX:131503342-131623996,Media_Only,Chemical_B,OK,23.9977,16.0467
XLOC_013289,NM_020760,chr2:197063976-197457335,Media_Only,Chemical_B,OK,1.13672,0.647252
XLOC_016172,"NM_000142,NM_001163213,NM_022965",chr4:1795038-1810599,Media_Only,Chemical_B,OK,17.0474,11.1005
XLOC_000055,NM_031475,chr1:6484847-6521004,Media_Only,Chemical_B,OK,17.3285,11.2777
XLOC_001061,NM_017898,chr1:220921675-220957596,Media_Only,Chemical_B,OK,41.1542,28.1619
XLOC_010418,NM_032510,chr18:77905806-78005397,Media_Only,Chemical_B,OK,2.18463,1.23011
XLOC_021564,NM_002164,chr8:39771327-39786309,Media_Only,Chemical_B,OK,0.450948,0.131361
XLOC_010866,"NM_001042544,NM_001042545,NM_003573",chr19:41099071-41135725,Media_Only,Chemical_B,OK,3.22466,1.98972
XLOC_018671,"NM_001098486,NM_006632",chr6:25845327-25874471,Media_Only,Chemical_B,OK,17.1195,10.9164
XLOC_019039,NM_002912,chr6:111620233-111804414,Media_Only,Chemical_B,OK,3.95573,2.57928
XLOC_010848,NM_003407,chr19:39897486-39900052,Media_Only,Chemical_B,OK,70.0917,48.5
XLOC_001472,NR_003929,chr1:39957317-40025370,Media_Only,Chemical_B,OK,2.2752,1.11438
XLOC_007930,"NM_000663,NM_001127448,NM_020686",chr16:8768443-8878432,Media_Only,Chemical_B,OK,103.69,65.4658
XLOC_005858,NM_207361,chr13:39261172-39461267,Media_Only,Chemical_B,OK,0.627723,0.374254
XLOC_021217,"NM_001206855,NM_003227",chr7:100218038-100239173,Media_Only,Chemical_B,OK,167.307,106.122
XLOC_016016,NR_037901,chr3:153742189-153975616,Media_Only,Chemical_B,OK,2.69502,0.123561
XLOC_014090,NM_018419,chr20:62679078-62680979,Media_Only,Chemical_B,OK,1.55858,0.894432
XLOC_012402,"NM_001008410,NM_018234,NM_182915",chr2:119981383-120023227,Media_Only,Chemical_B,OK,45.6669,29.1876
XLOC_001754,NR_046228,chr1:142697420-142713605,Media_Only,Chemical_B,OK,1.27599,0.625315
XLOC_021786,NR_033849,chr8:144816309-144828507,Media_Only,Chemical_B,OK,0.700013,0.327539
XLOC_020537,"NM_001135211,NM_003602",chr7:72742154-72772641,Media_Only,Chemical_B,OK,0.613789,0.0874265
XLOC_000135,NM_014675,chr1:17248444-17299474,Media_Only,Chemical_B,OK,2.81721,1.74293
