test_id,gene,locus,sample_1,sample_2,status,value_1,value_2,p_value,q_value,significant
XLOC_014230,"NR_038327,NR_038328,NR_038329",chr21:9907188-9968593,Media_Only,Chemical_A+B,OK,1.142,3.21328,5.00E-05,0.000317685,yes
XLOC_003197,NM_004052,chr10:133781203-133795435,Media_Only,Chemical_A+B,OK,110.507,310.315,5.00E-05,0.000317685,yes
XLOC_016190,NM_000683,chr4:3768295-3770253,Media_Only,Chemical_A+B,OK,0.762531,2.12431,5.00E-05,0.000317685,yes
XLOC_020635,"NM_022820,NM_057095,NM_057096",chr7:99425635-99464173,Media_Only,Chemical_A+B,OK,2.54098,7.04817,5.00E-05,0.000317685,yes
XLOC_015278,"NM_001206960,NM_001206961,NM_015900",chr3:119316694-119348658,Media_Only,Chemical_A+B,OK,10.1437,28.1319,5.00E-05,0.000317685,yes
XLOC_022264,"NM_001018056,NM_003383",chr9:2535654-2654485,Media_Only,Chemical_A+B,OK,17.8641,49.3062,5.00E-05,0.000317685,yes
XLOC_017170,"NM_017411,NM_022875,NM_022876,NM_022877",chr5:69345349-69373422,Media_Only,Chemical_A+B,OK,0.363483,0.997224,5.00E-05,0.000317685,yes
XLOC_017779,"NM_001178102,NM_002317",chr5:121398889-121414055,Media_Only,Chemical_A+B,OK,15.7925,43.0071,5.00E-05,0.000317685,yes
XLOC_003731,NM_003251,chr11:77726760-77850699,Media_Only,Chemical_A+B,OK,81.4588,220.198,5.00E-05,0.000317685,yes
XLOC_003671,NM_015973,chr11:68451982-68458643,Media_Only,Chemical_A+B,OK,1.57565,4.25886,5.00E-05,0.000317685,yes
XLOC_015750,"NM_001161580,NM_001161581,NM_015426",chr3:52109248-52188706,Media_Only,Chemical_A+B,OK,1.33831,3.61332,5.00E-05,0.000317685,yes
XLOC_023785,"NM_001168465,NM_001168466,NM_001168467,NM_152780",chrX:20024830-20135114,Media_Only,Chemical_A+B,OK,0.41523,1.11301,5.00E-05,0.000317685,yes
XLOC_022707,"NM_001145355,NM_001145356,NM_018491",chr9:121037-179075,Media_Only,Chemical_A+B,OK,3.57412,9.57903,5.00E-05,0.000317685,yes
XLOC_001769,"NM_001097612,NM_001097613",chr1:145764594-145827103,Media_Only,Chemical_A+B,OK,1.09994,2.94622,5.00E-05,0.000317685,yes
XLOC_007754,"NM_021077,NM_205858",chr15:85198359-85201802,Media_Only,Chemical_A+B,OK,2.79557,7.46126,5.00E-05,0.000317685,yes
XLOC_002156,NM_002644,chr1:207101866-207119811,Media_Only,Chemical_A+B,OK,8.14262,21.6852,5.00E-05,0.000317685,yes
XLOC_005063,"NM_001093771,NM_001261445,NM_001261446,NM_003330,NM_182729,NM_182742,NM_182743",chr12:104609556-104744085,Media_Only,Chemical_A+B,OK,84.4373,224.027,5.00E-05,0.000317685,yes
XLOC_009756,NM_006373,chr17:41166621-41174459,Media_Only,Chemical_A+B,OK,21.7799,57.7273,5.00E-05,0.000317685,yes
XLOC_018726,NM_001109809,chr6:29640168-29644931,Media_Only,Chemical_A+B,OK,0.271664,0.718425,5.00E-05,0.000317685,yes
XLOC_017676,"NM_001267038,NM_022145",chr5:64813592-64858995,Media_Only,Chemical_A+B,OK,0.176467,0.466544,0.00135,0.00570619,yes
XLOC_002123,NM_001276,chr1:203148058-203155922,Media_Only,Chemical_A+B,OK,3.01673,7.89703,5.00E-05,0.000317685,yes
XLOC_010308,NM_173505,chr18:21179977-21242849,Media_Only,Chemical_A+B,OK,1.0285,2.68588,5.00E-05,0.000317685,yes
XLOC_000787,NM_018240,chr1:157963062-158065844,Media_Only,Chemical_A+B,OK,0.27623,0.720396,5.00E-05,0.000317685,yes
XLOC_018189,NR_040662,chr6:31430956-31433586,Media_Only,Chemical_A+B,OK,4.16644,10.8342,5.00E-05,0.000317685,yes
XLOC_014962,"NM_001134367,NM_001134368,NM_003043",chr3:14444105-14583588,Media_Only,Chemical_A+B,OK,0.883332,2.29672,5.00E-05,0.000317685,yes
XLOC_020987,"NM_019029,NM_031311",chr7:29019582-29186153,Media_Only,Chemical_A+B,OK,1.11214,2.88976,5.00E-05,0.000317685,yes
XLOC_011422,"NM_001800,NM_079421",chr19:10677137-10679655,Media_Only,Chemical_A+B,OK,1.0166,2.6292,5.00E-05,0.000317685,yes
XLOC_001851,NM_014624,chr1:153507075-153508717,Media_Only,Chemical_A+B,OK,47.1857,121.953,5.00E-05,0.000317685,yes
XLOC_017174,"NM_017411,NM_022875,NM_022876,NM_022877",chr5:70220767-70248842,Media_Only,Chemical_A+B,OK,0.963951,2.49018,5.00E-05,0.000317685,yes
XLOC_018551,NM_025217,chr6:150263135-150270368,Media_Only,Chemical_A+B,OK,1.13051,2.90387,5.00E-05,0.000317685,yes
XLOC_007438,NR_003659,chr15:102501015-102519296,Media_Only,Chemical_A+B,OK,1.43314,3.67046,5.00E-05,0.000317685,yes
XLOC_001826,NM_005620,chr1:152004981-152009511,Media_Only,Chemical_A+B,OK,68.1134,173.907,5.00E-05,0.000317685,yes
XLOC_008447,NM_016235,chr16:19870292-19896151,Media_Only,Chemical_A+B,OK,15.4543,39.4371,5.00E-05,0.000317685,yes
XLOC_012314,NM_020184,chr2:97426638-97477628,Media_Only,Chemical_A+B,OK,2.5895,6.60619,5.00E-05,0.000317685,yes
XLOC_011006,NM_000146,chr19:49468565-49470136,Media_Only,Chemical_A+B,OK,4339.33,10963.4,5.00E-05,0.000317685,yes
XLOC_020928,NM_198097,chr7:6838565-6865926,Media_Only,Chemical_A+B,OK,0.788696,1.9763,5.00E-05,0.000317685,yes
XLOC_008930,NM_014573,chr17:26646120-26662515,Media_Only,Chemical_A+B,OK,27.3389,68.4244,5.00E-05,0.000317685,yes
XLOC_013805,NM_080725,chr20:627267-634014,Media_Only,Chemical_A+B,OK,24.8853,62.0063,5.00E-05,0.000317685,yes
XLOC_024016,"NM_004458,NM_022977",chrX:108884563-108976621,Media_Only,Chemical_A+B,OK,11.2602,27.887,5.00E-05,0.000317685,yes
XLOC_002688,NM_004419,chr10:112257624-112271302,Media_Only,Chemical_A+B,OK,3.61692,8.93659,5.00E-05,0.000317685,yes
XLOC_011682,NM_000713,chr19:40953690-40971725,Media_Only,Chemical_A+B,OK,126.322,312.048,5.00E-05,0.000317685,yes
XLOC_008612,"NM_001128850,NM_004165",chr16:66955581-66959439,Media_Only,Chemical_A+B,OK,5.64071,13.9242,5.00E-05,0.000317685,yes
XLOC_011712,"NM_001130167,NM_001130168,NM_182707",chr19:43256838-43269831,Media_Only,Chemical_A+B,OK,0.580191,1.42919,5.00E-05,0.000317685,yes
XLOC_020357,NM_015622,chr7:5938340-5965603,Media_Only,Chemical_A+B,OK,2.57389,6.29719,5.00E-05,0.000317685,yes
XLOC_002794,"NM_001135241,NM_001354,NM_205845",chr10:5029967-5060225,Media_Only,Chemical_A+B,OK,169.044,412.895,5.00E-05,0.000317685,yes
XLOC_006451,NM_005252,chr14:75745480-75748937,Media_Only,Chemical_A+B,OK,2.86635,6.99406,5.00E-05,0.000317685,yes
XLOC_002458,"NM_001005751,NM_018232",chr10:51827683-51893269,Media_Only,Chemical_A+B,OK,1.23468,3.00483,5.00E-05,0.000317685,yes
XLOC_017033,"NM_001114107,NM_001257962,NM_001257963,NM_014476",chr4:186421814-186456712,Media_Only,Chemical_A+B,OK,0.840844,2.04609,5.00E-05,0.000317685,yes
XLOC_021636,"NM_001195797,NM_015364",chr8:74903563-74941307,Media_Only,Chemical_A+B,OK,1.5207,3.69462,5.00E-05,0.000317685,yes
XLOC_014529,NM_002133,chr22:35777059-35790207,Media_Only,Chemical_A+B,OK,19.0808,46.3326,5.00E-05,0.000317685,yes
XLOC_013622,NM_006404,chr20:33759773-33765165,Media_Only,Chemical_A+B,OK,3.91894,9.50898,5.00E-05,0.000317685,yes
XLOC_011534,NM_145256,chr19:18501953-18508415,Media_Only,Chemical_A+B,OK,1.3552,3.28614,5.00E-05,0.000317685,yes
XLOC_007154,"NM_001142776,NM_024111",chr15:41245635-41248717,Media_Only,Chemical_A+B,OK,1.19542,2.89389,5.00E-05,0.000317685,yes
XLOC_004863,NM_003578,chr12:53497273-53518323,Media_Only,Chemical_A+B,OK,5.54111,13.3958,5.00E-05,0.000317685,yes
XLOC_009092,NM_001661,chr17:41476352-41478504,Media_Only,Chemical_A+B,OK,5.47626,13.2276,5.00E-05,0.000317685,yes
XLOC_020418,NM_175887,chr7:29603426-29606911,Media_Only,Chemical_A+B,OK,0.996104,2.40278,5.00E-05,0.000317685,yes
XLOC_013613,NM_001672,chr20:32848170-32857148,Media_Only,Chemical_A+B,OK,0.869418,2.09392,0.001,0.00444232,yes
XLOC_018774,NM_000434,chr6:31826828-31830709,Media_Only,Chemical_A+B,OK,59.2713,142.683,5.00E-05,0.000317685,yes
XLOC_017517,NR_003615,chr5:177302261-177311269,Media_Only,Chemical_A+B,OK,1.73401,4.16581,5.00E-05,0.000317685,yes
XLOC_020543,NM_001305,chr7:73245192-73247015,Media_Only,Chemical_A+B,OK,2.88555,6.91726,5.00E-05,0.000317685,yes
XLOC_022180,NM_001115,chr8:131792546-132052835,Media_Only,Chemical_A+B,OK,0.180057,0.430255,5.00E-05,0.000317685,yes
XLOC_014855,"NM_001002876,NM_001110215,NM_024053",chr22:42334740-42343148,Media_Only,Chemical_A+B,OK,0.313588,0.748952,0.00955,0.0291052,yes
XLOC_008817,NM_004112,chr17:7342688-7348251,Media_Only,Chemical_A+B,OK,0.866444,2.06691,5.00E-05,0.000317685,yes
XLOC_023993,"NM_001168399,NM_001168400,NM_001168401,NM_032621",chrX:102564273-102565974,Media_Only,Chemical_A+B,OK,2.65773,6.33249,5.00E-05,0.000317685,yes
XLOC_006287,"NM_001193635,NM_001193636,NM_001193637,NM_198083",chr14:24439082-24475617,Media_Only,Chemical_A+B,OK,7.49403,17.839,5.00E-05,0.000317685,yes
XLOC_015767,"NM_001064,NM_001135055,NM_001258028",chr3:53258722-53290130,Media_Only,Chemical_A+B,OK,64.8726,154.362,5.00E-05,0.000317685,yes
XLOC_015081,NM_147196,chr3:46742822-46752413,Media_Only,Chemical_A+B,OK,0.447993,1.06556,5.00E-05,0.000317685,yes
XLOC_013838,"NM_001134337,NM_001134338,NM_007219",chr20:3912068-3996216,Media_Only,Chemical_A+B,OK,1.76696,4.20233,5.00E-05,0.000317685,yes
XLOC_010087,NR_033770,chr18:109064-122222,Media_Only,Chemical_A+B,OK,0.171462,0.407109,0.00075,0.003485,yes
XLOC_004739,NM_003979,chr12:13043955-13066600,Media_Only,Chemical_A+B,OK,0.792062,1.87774,5.00E-05,0.000317685,yes
XLOC_008117,NR_001447,chr16:56651372-56652730,Media_Only,Chemical_A+B,OK,73.6286,174.539,5.00E-05,0.000317685,yes
XLOC_007707,"NM_001168412,NM_005724,NM_198902",chr15:77336359-77363570,Media_Only,Chemical_A+B,OK,24.1462,57.1884,5.00E-05,0.000317685,yes
XLOC_008742,NM_024792,chr17:635846-646075,Media_Only,Chemical_A+B,OK,5.3642,12.7035,5.00E-05,0.000317685,yes
XLOC_012855,NM_144575,chr2:30945637-31030311,Media_Only,Chemical_A+B,OK,0.375075,0.887642,5.00E-05,0.000317685,yes
XLOC_004542,"NM_001166598,NM_052968",chr11:116660085-116663136,Media_Only,Chemical_A+B,OK,12.3938,29.2921,5.00E-05,0.000317685,yes
XLOC_020564,NM_000941,chr7:75544419-75623992,Media_Only,Chemical_A+B,OK,167.215,395.103,5.00E-05,0.000317685,yes
XLOC_005776,NM_021009,chr12:125396191-125399587,Media_Only,Chemical_A+B,OK,245.8,580.723,5.00E-05,0.000317685,yes
XLOC_014533,NM_030642,chr22:36113918-36125529,Media_Only,Chemical_A+B,OK,0.389653,0.918926,5.00E-05,0.000317685,yes
XLOC_012259,NM_000189,chr2:75059781-75120481,Media_Only,Chemical_A+B,OK,0.890221,2.09758,5.00E-05,0.000317685,yes
XLOC_011716,"NM_001206650,NM_002783",chr19:43428283-43441330,Media_Only,Chemical_A+B,OK,0.141156,0.332543,0.00495,0.0170252,yes
XLOC_021794,NM_016458,chr8:145192671-145195620,Media_Only,Chemical_A+B,OK,0.216698,0.507757,0.0002,0.00109807,yes
XLOC_011529,"NM_000923,NM_001098818,NM_001098819",chr19:18318770-18359010,Media_Only,Chemical_A+B,OK,1.03341,2.416,5.00E-05,0.000317685,yes
XLOC_008441,"NM_001004060,NM_173614",chr16:18511181-18573434,Media_Only,Chemical_A+B,OK,2.90712,6.78668,5.00E-05,0.000317685,yes
XLOC_008152,"NM_001130487,NM_001242833,NM_001242834,NM_001242835,NM_001242836,NM_020465,NM_022910",chr16:58497548-58547523,Media_Only,Chemical_A+B,OK,0.380077,0.887157,5.00E-05,0.000317685,yes
XLOC_018475,"NM_001270393,NM_001270394,NM_001270395,NM_032471,NM_181794,NM_181795",chr6:122793061-123047518,Media_Only,Chemical_A+B,OK,5.96554,13.9168,5.00E-05,0.000317685,yes
XLOC_022898,"NM_001244959,NM_001244960,NM_001244961,NM_001244962,NM_174938",chr9:85857904-86153348,Media_Only,Chemical_A+B,OK,0.216934,0.50594,0.0001,0.000594964,yes
XLOC_002754,NM_145235,chr10:127585107-127698161,Media_Only,Chemical_A+B,OK,0.34472,0.803553,0.00055,0.00265202,yes
XLOC_020333,NM_138445,chr7:1036622-1177893,Media_Only,Chemical_A+B,OK,1.9291,4.49578,0.00335,0.0122281,yes
XLOC_007668,"NM_001206796,NM_001206797,NM_001206798,NM_001206799,NM_002654,NM_182470,NM_182471",chr15:72491369-72523727,Media_Only,Chemical_A+B,OK,51.6531,120.342,5.00E-05,0.000317685,yes
XLOC_000727,NM_002965,chr1:153330329-153333503,Media_Only,Chemical_A+B,OK,12.782,29.7486,5.00E-05,0.000317685,yes
XLOC_021657,NM_000067,chr8:86376130-86393721,Media_Only,Chemical_A+B,OK,48.9416,113.757,5.00E-05,0.000317685,yes
XLOC_004255,NM_002032,chr11:61717355-61735132,Media_Only,Chemical_A+B,OK,1629.86,3777.53,5.00E-05,0.000317685,yes
XLOC_014531,NM_014310,chr22:35937351-35950045,Media_Only,Chemical_A+B,OK,0.294581,0.682269,5.00E-05,0.000317685,yes
XLOC_021192,"NM_000777,NM_001190484",chr7:99245812-99277621,Media_Only,Chemical_A+B,OK,384.553,890.34,5.00E-05,0.000317685,yes
XLOC_016409,"NM_001256421,NM_001256422,NM_032717",chr4:84457066-84527027,Media_Only,Chemical_A+B,OK,2.86426,6.60894,5.00E-05,0.000317685,yes
XLOC_005127,NM_014365,chr12:119616594-119632551,Media_Only,Chemical_A+B,OK,12.1322,27.8387,5.00E-05,0.000317685,yes
XLOC_016468,NM_152400,chr4:113066552-113110237,Media_Only,Chemical_A+B,OK,3.39532,7.7848,5.00E-05,0.000317685,yes
XLOC_012358,"NM_001056,NM_176825",chr2:108905094-108926371,Media_Only,Chemical_A+B,OK,1.07753,2.45713,5.00E-05,0.000317685,yes
XLOC_023722,NM_012151,chrX:154064063-154250998,Media_Only,Chemical_A+B,OK,1.52143,3.46806,0.00845,0.0263696,yes
XLOC_001110,NM_002245,chr1:233749749-233808258,Media_Only,Chemical_A+B,OK,3.63861,8.28361,5.00E-05,0.000317685,yes
XLOC_010654,NR_015379,chr19:15939756-15947131,Media_Only,Chemical_A+B,OK,0.431552,0.982269,5.00E-05,0.000317685,yes
XLOC_002904,NM_133446,chr10:46321049-46342921,Media_Only,Chemical_A+B,OK,0.152905,0.347305,0.00145,0.00608093,yes
XLOC_004572,NM_031433,chr11:119209651-119217383,Media_Only,Chemical_A+B,OK,0.395243,0.897278,5.00E-05,0.000317685,yes
XLOC_013391,"NM_001136528,NM_001136530,NM_006216",chr2:224839764-224904036,Media_Only,Chemical_A+B,OK,3.22617,7.31919,5.00E-05,0.000317685,yes
XLOC_016424,NM_016323,chr4:89378267-89427319,Media_Only,Chemical_A+B,OK,1.7555,3.97769,5.00E-05,0.000317685,yes
XLOC_007330,"NM_001013619,NM_001083612",chr15:78799905-78829715,Media_Only,Chemical_A+B,OK,2.29065,5.18238,5.00E-05,0.000317685,yes
XLOC_017429,NM_002084,chr5:150399998-150408554,Media_Only,Chemical_A+B,OK,153.457,346.277,5.00E-05,0.000317685,yes
XLOC_013633,"NM_006097,NM_181526",chr20:35169886-35178226,Media_Only,Chemical_A+B,OK,16.5562,37.312,5.00E-05,0.000317685,yes
XLOC_018844,"NM_001162900,NM_145316",chr6:37179953-37300746,Media_Only,Chemical_A+B,OK,3.71764,8.37661,5.00E-05,0.000317685,yes
XLOC_001270,NM_002521,chr1:11917520-11918992,Media_Only,Chemical_A+B,OK,4.28352,9.64083,5.00E-05,0.000317685,yes
XLOC_021521,NM_152562,chr8:25316512-25365425,Media_Only,Chemical_A+B,OK,0.628946,1.41087,5.00E-05,0.000317685,yes
XLOC_015661,"NM_020208,NM_022405",chr3:45796940-45838035,Media_Only,Chemical_A+B,OK,0.488682,1.094,5.00E-05,0.000317685,yes
XLOC_002720,NM_207009,chr10:120863610-120897376,Media_Only,Chemical_A+B,OK,18.9017,42.3079,5.00E-05,0.000317685,yes
XLOC_013523,"NM_015192,NM_182734",chr20:8113295-8865547,Media_Only,Chemical_A+B,OK,3.0653,6.85665,5.00E-05,0.000317685,yes
XLOC_005710,NM_138451,chr12:113633245-113658880,Media_Only,Chemical_A+B,OK,0.27325,0.609801,0.00175,0.00709776,yes
XLOC_021180,"NM_001178075,NM_001178076,NM_001178077,NM_001673,NM_133436,NM_183356",chr7:97481428-97501854,Media_Only,Chemical_A+B,OK,3.8114,8.45567,5.00E-05,0.000317685,yes
XLOC_006705,"NM_001126105,NM_001126106",chr14:23242431-23289020,Media_Only,Chemical_A+B,OK,2.41806,5.36089,5.00E-05,0.000317685,yes
XLOC_001512,NM_020883,chr1:45482075-45672250,Media_Only,Chemical_A+B,OK,0.269138,0.596406,5.00E-05,0.000317685,yes
XLOC_022289,"NM_001114395,NM_017738",chr9:17135037-17503917,Media_Only,Chemical_A+B,OK,3.40654,7.54649,5.00E-05,0.000317685,yes
XLOC_023491,NM_000291,chrX:77359665-77382324,Media_Only,Chemical_A+B,OK,233.229,516.15,5.00E-05,0.000317685,yes
XLOC_017411,NM_000024,chr5:148206155-148208197,Media_Only,Chemical_A+B,OK,1.05231,2.32392,5.00E-05,0.000317685,yes
XLOC_021984,"NM_001142857,NM_024593",chr8:49627473-49647870,Media_Only,Chemical_A+B,OK,0.254535,0.560385,0.00035,0.00179243,yes
XLOC_016002,"NM_002628,NM_053024",chr3:149682690-149688741,Media_Only,Chemical_A+B,OK,11.7751,25.9172,5.00E-05,0.000317685,yes
XLOC_002200,"NM_001037175,NM_017982",chr1:223394160-223537544,Media_Only,Chemical_A+B,OK,0.257639,0.566826,0.00175,0.00709776,yes
XLOC_016712,"NM_001184700,NM_001184701,NM_003359",chr4:39500374-39529218,Media_Only,Chemical_A+B,OK,63.6026,139.437,5.00E-05,0.000317685,yes
XLOC_018614,NM_030666,chr6:2832565-2842283,Media_Only,Chemical_A+B,OK,45.9658,100.615,5.00E-05,0.000317685,yes
XLOC_018238,NM_022551,chr6:33239851-33244281,Media_Only,Chemical_A+B,OK,886.266,1939.68,5.00E-05,0.000317685,yes
XLOC_020556,NM_001003795,chr7:74508346-74565623,Media_Only,Chemical_A+B,OK,0.4013,0.878248,5.00E-05,0.000317685,yes
XLOC_000404,"NM_000792,NM_001039715,NM_001039716,NM_213593",chr1:54359860-54376759,Media_Only,Chemical_A+B,OK,74.5362,163.045,5.00E-05,0.000317685,yes
XLOC_008645,"NM_000903,NM_001025433,NM_001025434",chr16:69743303-69760533,Media_Only,Chemical_A+B,OK,5.32078,11.6315,5.00E-05,0.000317685,yes
XLOC_001886,"NM_000157,NM_001005741,NM_001005742,NM_001171811,NM_001171812",chr1:155204238-155214653,Media_Only,Chemical_A+B,OK,22.4734,49.039,5.00E-05,0.000317685,yes
XLOC_006948,NM_032036,chr14:94594117-94595957,Media_Only,Chemical_A+B,OK,11.1846,24.3877,5.00E-05,0.000317685,yes
XLOC_008642,NM_144676,chr16:69377148-69385712,Media_Only,Chemical_A+B,OK,1.63693,3.55997,5.00E-05,0.000317685,yes
XLOC_001338,"NM_001145657,NM_001145658,NM_002885",chr1:21922707-21995856,Media_Only,Chemical_A+B,OK,9.43758,20.5189,5.00E-05,0.000317685,yes
XLOC_004823,NM_032704,chr12:49658864-49667113,Media_Only,Chemical_A+B,OK,57.7543,125.437,5.00E-05,0.000317685,yes
XLOC_023536,"NM_001006933,NM_032926",chrX:102862833-102864855,Media_Only,Chemical_A+B,OK,2.57074,5.57984,5.00E-05,0.000317685,yes
XLOC_001502,"NM_001190880,NM_001243526,NM_031207",chr1:43855555-43919918,Media_Only,Chemical_A+B,OK,19.5449,42.4008,0.0002,0.00109807,yes
XLOC_014400,"NM_001193414,NM_018943",chr22:18593452-18614498,Media_Only,Chemical_A+B,OK,1.56927,3.40075,5.00E-05,0.000317685,yes
XLOC_018557,"NM_005100,NM_144497",chr6:151561133-151679694,Media_Only,Chemical_A+B,OK,19.538,42.3364,5.00E-05,0.000317685,yes
XLOC_007949,NM_014287,chr16:14927642-14990014,Media_Only,Chemical_A+B,OK,6.34611,13.7221,5.00E-05,0.000317685,yes
XLOC_011245,NM_001009,chr19:58898635-58906171,Media_Only,Chemical_A+B,OK,339.903,734.945,5.00E-05,0.000317685,yes
XLOC_000350,NM_006845,chr1:45205489-45233438,Media_Only,Chemical_A+B,OK,0.18163,0.392249,0.0004,0.00201372,yes
XLOC_008902,NM_016078,chr17:18684581-18710026,Media_Only,Chemical_A+B,OK,10.6929,23.0866,5.00E-05,0.000317685,yes
XLOC_022188,"NM_001135242,NM_001258432,NM_001258433,NM_006096",chr8:134249413-134309547,Media_Only,Chemical_A+B,OK,257.281,554.18,5.00E-05,0.000317685,yes
XLOC_001095,NM_001010858,chr1:228675067-228683889,Media_Only,Chemical_A+B,OK,22.8837,49.0794,5.00E-05,0.000317685,yes
XLOC_014159,NM_001236,chr21:37504064-37528606,Media_Only,Chemical_A+B,OK,0.405285,0.868526,0.00685,0.0222326,yes
XLOC_022095,"NM_005261,NM_181702",chr8:95261484-95274547,Media_Only,Chemical_A+B,OK,1.77218,3.79428,5.00E-05,0.000317685,yes
XLOC_011687,"NM_000764,NM_030589",chr19:41381343-41388657,Media_Only,Chemical_A+B,OK,3.35133,7.16691,5.00E-05,0.000317685,yes
XLOC_009584,NM_144683,chr17:27224798-27230089,Media_Only,Chemical_A+B,OK,4.00827,8.5655,5.00E-05,0.000317685,yes
XLOC_008121,NM_005946,chr16:56672577-56673999,Media_Only,Chemical_A+B,OK,18.8051,40.1594,5.00E-05,0.000317685,yes
XLOC_009654,NM_000978,chr17:37006320-37010053,Media_Only,Chemical_A+B,OK,609.296,1301.04,5.00E-05,0.000317685,yes
XLOC_007958,NM_001004067,chr16:16326388-16388668,Media_Only,Chemical_A+B,OK,1.75934,3.75542,5.00E-05,0.000317685,yes
XLOC_002157,"NM_001122979,NM_001170631,NM_032029",chr1:207131311-207143970,Media_Only,Chemical_A+B,OK,1.11021,2.36787,5.00E-05,0.000317685,yes
XLOC_012620,"NM_001039538,NM_002374,NM_031845,NM_031847",chr2:210288770-210598834,Media_Only,Chemical_A+B,OK,1.78028,3.78171,5.00E-05,0.000317685,yes
XLOC_021112,NM_173537,chr7:74210483-74267841,Media_Only,Chemical_A+B,OK,0.280093,0.594649,5.00E-05,0.000317685,yes
XLOC_009516,NM_006470,chr17:15531279-15586193,Media_Only,Chemical_A+B,OK,1.10911,2.35442,5.00E-05,0.000317685,yes
XLOC_011483,NM_000955,chr19:14583277-14586174,Media_Only,Chemical_A+B,OK,0.329303,0.698699,0.006,0.0199523,yes
XLOC_022429,NM_006705,chr9:92219926-92221469,Media_Only,Chemical_A+B,OK,2.56512,5.44209,5.00E-05,0.000317685,yes
XLOC_021656,NM_005181,chr8:86351055-86361267,Media_Only,Chemical_A+B,OK,4.58776,9.73079,5.00E-05,0.000317685,yes
XLOC_013036,NR_027238,chr2:91824708-91847975,Media_Only,Chemical_A+B,OK,1.36854,2.9021,0.00035,0.00179243,yes
XLOC_018222,NM_006913,chr6:32146161-32148570,Media_Only,Chemical_A+B,OK,37.4559,79.3172,5.00E-05,0.000317685,yes
XLOC_000687,NM_006818,chr1:151032150-151040973,Media_Only,Chemical_A+B,OK,0.835068,1.76518,5.00E-05,0.000317685,yes
XLOC_007750,"NR_027001,NR_049748",chr15:84860599-84898920,Media_Only,Chemical_A+B,OK,0.428149,0.900099,0.00825,0.0258554,yes
XLOC_017531,"NM_001142298,NM_001142299,NM_003900",chr5:179224597-179285840,Media_Only,Chemical_A+B,OK,377.221,791.832,5.00E-05,0.000317685,yes
XLOC_002981,NM_022153,chr10:73156690-73575704,Media_Only,Chemical_A+B,OK,4.43382,9.30265,5.00E-05,0.000317685,yes
XLOC_000370,NM_006004,chr1:46769379-46782447,Media_Only,Chemical_A+B,OK,113.791,238.62,5.00E-05,0.000317685,yes
XLOC_016292,NM_004181,chr4:41258897-41270446,Media_Only,Chemical_A+B,OK,2.93671,6.15734,5.00E-05,0.000317685,yes
XLOC_013626,NM_003116,chr20:34203808-34208965,Media_Only,Chemical_A+B,OK,16.1811,33.9249,5.00E-05,0.000317685,yes
XLOC_016104,NM_052969,chr3:186838740-186857263,Media_Only,Chemical_A+B,OK,5.67516,11.8976,5.00E-05,0.000317685,yes
XLOC_004917,NM_001029,chr12:56435685-56438007,Media_Only,Chemical_A+B,OK,306.198,640.606,5.00E-05,0.000317685,yes
XLOC_017855,"NM_000591,NM_001040021,NM_001174104,NM_001174105",chr5:140011312-140013286,Media_Only,Chemical_A+B,OK,115.98,242.638,5.00E-05,0.000317685,yes
XLOC_006760,NM_138288,chr14:34902143-34931468,Media_Only,Chemical_A+B,OK,23.1945,48.5234,5.00E-05,0.000317685,yes
XLOC_012394,NR_024077,chr2:114341229-114361294,Media_Only,Chemical_A+B,OK,1.67288,3.48812,5.00E-05,0.000317685,yes
XLOC_020382,"NM_001204144,NM_001204145,NM_001204146,NM_001204147,NM_001204148,NM_014707,NM_058176,NM_178423,NM_178425",chr7:18126571-19036992,Media_Only,Chemical_A+B,OK,0.332837,0.693575,5.00E-05,0.000317685,yes
XLOC_021016,NM_003014,chr7:37945534-37956525,Media_Only,Chemical_A+B,OK,0.507658,1.0577,5.00E-05,0.000317685,yes
XLOC_004812,"NM_001143841,NM_001143842,NM_001143843,NM_024056",chr12:48357329-48362661,Media_Only,Chemical_A+B,OK,31.4098,65.4288,5.00E-05,0.000317685,yes
